0:0:0:0:0:0:0:1 - - [24/Dec/2024:17:46:56 +0900] "GET /join/join/view/board/images/level.gif HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [24/Dec/2024:17:46:57 +0900] "GET /join/join/view/board/content.jsp?num=19&pageNum=1 HTTP/1.1" 200 3183
0:0:0:0:0:0:0:1 - - [24/Dec/2024:17:46:58 +0900] "GET /join/join/view/board/updateForm.jsp?num=19&pageNum=1 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [24/Dec/2024:17:46:58 +0900] "GET /join/join/view/board/script.js?timestamp=1735030018779 HTTP/1.1" 200 901
0:0:0:0:0:0:0:1 - - [24/Dec/2024:17:47:11 +0900] "POST /join/join/view/board/updateProc.jsp?pageNum=1 HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [24/Dec/2024:17:47:15 +0900] "POST /join/join/view/board/updateProc.jsp?pageNum=1 HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [24/Dec/2024:17:47:17 +0900] "GET /join/join/view/board/content.jsp?num= HTTP/1.1" 500 2779
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:32:50 +0900] "POST /join/join/view/board/updateProc.jsp?pageNum=1 HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:32:53 +0900] "POST /join/join/view/board/updateProc.jsp?pageNum=1 HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:32:56 +0900] "GET /join/join/view/board/content.jsp?num= HTTP/1.1" 500 2779
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:33:01 +0900] "GET /join/join/view/board/updateForm.jsp?num=19&pageNum=1 HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:33:01 +0900] "GET /join/join/view/board/script.js?timestamp=1735032781145 HTTP/1.1" 200 901
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:33:14 +0900] "POST /join/join/view/board/updateProc.jsp?pageNum=1 HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:40:09 +0900] "GET /join/join/view/board/content.jsp?num= HTTP/1.1" 500 2779
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:45:57 +0900] "GET /join/join/view/board/content.jsp?num=19&pageNum=1 HTTP/1.1" 200 3183
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:45:59 +0900] "GET /join/join/view/board/updateForm.jsp?num=19&pageNum=1 HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:46:10 +0900] "GET /join/join/view/board/updateForm.jsp?num=19&pageNum=1 HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:46:26 +0900] "POST /join/join/view/board/updateProc.jsp HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:46:31 +0900] "POST /join/join/view/board/updateProc.jsp HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:46:34 +0900] "POST /join/join/view/board/updateProc.jsp HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:46:35 +0900] "GET /join/join/view/board/list.jsp?pageNum=1 HTTP/1.1" 200 7769
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:46:35 +0900] "GET /join/join/view/board/images/level.gif HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:46:35 +0900] "GET /join/join/view/board/images/re.gif HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:46:37 +0900] "GET /join/join/view/board/content.jsp?num=19&pageNum=1 HTTP/1.1" 200 3194
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:46:38 +0900] "GET /join/join/view/board/list.jsp?pageNum=1 HTTP/1.1" 200 7769
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:46:38 +0900] "GET /join/join/view/board/images/re.gif HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [24/Dec/2024:18:46:38 +0900] "GET /join/join/view/board/images/level.gif HTTP/1.1" 404 864
